date,buy_hold_10,model_seed42_10,model_seed43_10,model_seed44_10,model_seed45_10,model_seed46_10,naive_vol_10,oracle_10,buy_hold_25,model_seed42_25,model_seed43_25,model_seed44_25,model_seed45_25,model_seed46_25,naive_vol_25,oracle_25,buy_hold_50,model_seed42_50,model_seed43_50,model_seed44_50,model_seed45_50,model_seed46_50,naive_vol_50,oracle_50
2024-05-28,1.3911221905630204,1.1524019034629571,1.1881006787458663,1.1469424379353252,1.1696380409522067,1.2025437644420418,0.9325040315198025,2.347217241027219,1.3900783269883081,1.1431471996931215,1.178525681923619,1.137647487630057,1.159936564939693,1.1928787852715934,0.9273547012335072,2.3300896550447114,1.388338554363796,1.1278814316692305,1.1627321482437933,1.1223167873895246,1.143939334643616,1.1769363947968157,0.9188328241441914,2.301809286990638
2024-05-29,1.3752043316641775,1.1375049964158093,1.1706732098500392,1.1306132947142151,1.1528900767656014,1.1853129353960403,0.9211358407668,2.3190564572033625,1.3741724124558226,1.1283699266568112,1.1612386623704127,1.1214506776191828,1.1433275155003224,1.17578644233208,0.9160492861543528,2.3021343597618587,1.3724525471085725,1.1133014966680033,1.1456767936680459,1.1063382422118517,1.1275593484107271,1.1600724847950283,0.9076312995803061,2.2741932859653895
2024-05-30,1.3867785079479518,1.1493978135035088,1.1836010003178257,1.1433948340189215,1.1663964884452698,1.1988666256350458,0.928812903714999,2.3410265948407396,1.3857379037648967,1.1401672349651477,1.17406226675796,1.1341286338941463,1.156721899249693,1.1892312000417955,0.9236839560067445,2.323944181849889,1.384003563459813,1.1249412618602914,1.1583285477252205,1.1188453529925586,1.1407690039189256,1.1733375582150292,0.9151958110369803,2.2957384015883666
2024-05-31,1.403808352665819,1.1671151786743161,1.2013281146955614,1.1611006698980342,1.1845218657331142,1.2165578126552807,0.9418863402847099,2.376219247161359,1.402754969709839,1.1577423156033235,1.1916465169265669,1.151690979691136,1.1746969369394575,1.2067802010068474,0.9366852004565299,2.358880034259516,1.4009993314498803,1.142281642099345,1.1756771497008927,1.1361710322809315,1.1584961394162812,1.1906520231741755,0.9280775812369865,2.330250236509101
2024-06-03,1.3989800834693435,1.1623613198415235,1.1959292209890668,1.156371914521501,1.1798153253843702,1.2119020047388565,0.9355313773670584,2.3682610341800396,1.3979303235267675,1.1530266340376187,1.1862911333291128,1.1470005466791584,1.1700294346406883,1.2021618123410687,0.9303653299373176,2.3509798921609097,1.3961807236224824,1.1376289344891166,1.1703935341035017,1.1315438065658423,1.1538930088352746,1.1860953575907278,0.9218157868344029,2.322445978672177
2024-06-04,1.3864133668311545,1.151771027330585,1.1847686627665934,1.146239312159946,1.1691289311943653,1.2011646745556195,0.9275955712764462,2.345558212091602,1.3853730366409331,1.142521389997817,1.1752205189232086,1.1369500600649143,1.1594316779549922,1.191510779285334,0.9224733457340831,2.3284427320020837,1.3836391529905727,1.1272639791353118,1.1594712780440957,1.1216287582127729,1.1434414107926,1.1755866717122847,0.9139963256035342,2.300182352702392
2024-06-05,1.3964456019721585,1.1602292396182703,1.195278463756379,1.1562369881927932,1.1787716933519434,1.2105181368754065,0.9336363252538133,2.365841249449493,1.3953977438416112,1.1509116761141642,1.1856456206001498,1.146866713808569,1.1689944589367787,1.2007890667789192,0.9284807423892766,2.348577764539517,1.3936513136240412,1.135542220047384,1.1697566719514263,1.1314117771991006,1.1528723069676992,1.184740958273012,0.9199485176041826,2.3200730057457974
2024-06-06,1.3957533343414432,1.1592877430916269,1.1948486226341546,1.155233579316629,1.1789522941252417,1.2103483732240294,0.9321136252791055,2.366216072758099,1.394705995671349,1.1499777405533853,1.1852192436013393,1.1458714366706084,1.1691735617303527,1.200620667537057,0.926966450834084,2.3489498527717383,1.3929604312212012,1.134620756409402,1.1693360088709415,1.1304299122082455,1.153048939670475,1.18457480962568,0.9184481415513255,2.32044057793198
2024-06-07,1.3833638369599268,1.1473762159835172,1.1826812210156605,1.1431405728696948,1.1671691024201802,1.198744030598226,0.9262632761621743,2.3441862788603633,1.3823257950612546,1.1381618724809826,1.173149900029538,1.1338764333058236,1.157488104835271,1.189109590315043,0.9211484076149022,2.327080809733601,1.380595725230143,1.1229626793030643,1.1574284077092702,1.1185965510067575,1.141524642403183,1.1732175737579802,0.912683562933281,2.298836960125344
2024-06-10,1.3844448571382737,1.1484765855115615,1.1858968669365595,1.1455687449327192,1.1714610574979956,1.203075903277627,0.9284145070044947,2.346696780561534,1.3834060040688823,1.139253405166612,1.1763396308070277,1.1362849271897937,1.1617444606099034,1.193406647247647,0.923287759261257,2.3295729923661344,1.3816745822865721,1.1240396354890323,1.1605753926041402,1.120972588529537,1.1457222967749914,1.1774572020898262,0.9148032551205778,2.301298895062492
2024-06-11,1.3824992436011199,1.1457440484004977,1.183200355232609,1.1427520704814698,1.16870621708488,1.1995198836831384,0.926174133513921,2.343816095735176,1.3814618504718514,1.136542812501689,1.1736648505029985,1.1334910793845767,1.1590124700163478,1.189879207781655,0.9210597572164655,2.326713327825496,1.3797328619230795,1.1213652405061234,1.1579364572829278,1.1182163900345723,1.14302798434765,1.1739769055674736,0.9125957271830024,2.2984739383561834
2024-06-12,1.3900175163593382,1.152516731921116,1.1908004181540477,1.1492598160789935,1.1750544465941535,1.2076131710231413,0.9325912031865278,2.3610974025789178,1.3889744817047385,1.1432611059874402,1.1812036639195567,1.1399460854810344,1.1653080446066206,1.1979074484631707,0.9274413915342669,2.3438685334018805,1.3872360906137478,1.1279938168409274,1.1653742423507392,1.1245844098153288,1.149236733710052,1.1818978517364618,0.9189187178090071,2.3154209306877718
2024-06-13,1.3815677547867575,1.1447688924409816,1.1829077139959987,1.1417817816118319,1.1668609189133288,1.2002975711387256,0.9271801171337367,2.3459785758518006,1.3805310606235828,1.1355754878200521,1.1733745676851324,1.1325286538448907,1.1571824775336679,1.1906506448758984,0.9220601857483182,2.3288600283783523,1.3788032370183008,1.1204108336308702,1.1576500645724483,1.117266933940706,1.1412232301513303,1.1747380326859385,0.9135869623296554,2.3005945843400215
2024-06-14,1.3679071658740969,1.1324520256454678,1.1695556990964915,1.1294248459475786,1.1550956348002017,1.1876013608937526,0.9182095215809851,2.3212941638808333,1.36688072227789,1.1233575352602945,1.1601301577239276,1.1202718601748,1.145514779697327,1.1780564754972869,0.9131391262380978,2.304355737949214,1.365169982950888,1.1083560415368465,1.1445831441967484,1.1051753102654593,1.129716447019254,1.1623121797938119,0.9047478824250287,2.276387703219035
2024-06-17,1.3728594120256048,1.1372975679610338,1.1747473723347717,1.133729845931255,1.15992420285946,1.1928312102116814,0.925343119839139,2.3344652144506477,1.371829252386763,1.1281641640174915,1.16527999085922,1.1245419719552077,1.150303297556813,1.183244291929414,0.9202333324375374,2.3174306796897426,1.3701123196553695,1.113098481815426,1.1496639639330837,1.10938787891022,1.1344389241785064,1.1674306629489173,0.9117768967909686,2.289303953999365
2024-06-18,1.3707831081144046,1.1356957914526709,1.1732389500490654,1.1322935336674744,1.1581539762516442,1.1922714370389214,0.9247246315220267,2.334508650083877,1.3697545064824996,1.1265752510483555,1.163783725067362,1.1231172997272938,1.1485477539623494,1.1826890177164546,0.9196182594414481,2.317473798374234,1.3680401704293343,1.1115307874407137,1.1481877497400497,1.107982405268076,1.1327075921107972,1.1668828097735628,0.9111674759757188,2.289346549351089
2024-06-20,1.366238353187188,1.1326979365237628,1.168923076638699,1.1285247975450874,1.154657333684521,1.1887891539817759,0.922248215453581,2.3243748873113037,1.3652131618266141,1.1236014712786682,1.1595026336202827,1.1193791058656277,1.1450801140377544,1.1792347221589812,0.9171555182567904,2.307413981417233,1.3635045095590006,1.1085967199951525,1.143964029602729,1.104294586527137,1.12928777603807,1.1634746796180335,0.9087273660212155,2.2794088286943253
2024-06-21,1.3705414080240075,1.1369367142539335,1.1725072068959228,1.132271879987598,1.1581069849180432,1.1929817663529971,0.9258071408736526,2.3325942500724177,1.3695129877578531,1.1278062082526399,1.1630578790898471,1.1230958215312705,1.148501152394881,1.1833936380341281,0.9206947911264892,2.3155733676921697,1.367798953980939,1.1127453062483217,1.1474716308928539,1.1079612165077424,1.1326616332474468,1.1675780130973394,0.91223411492965,2.287469184253233
2024-06-24,1.3745766519968574,1.1412751972176511,1.1763183238545114,1.1362940462721964,1.1627110682839215,1.1974794082346585,0.9313455657700824,2.3420635372972747,1.37354520378375,1.1318156394326433,1.1665348755538554,1.126813337461329,1.1527674385363555,1.1875684712926091,0.926039652451274,2.324714673784046,1.3718261234285805,1.1162173925448382,1.1504031310906333,1.111181322433952,1.1363766194520686,1.1712256688023008,0.9172607225391893,2.2960733055448403
2024-06-25,1.3636677545282105,1.1312861389639226,1.1675959206866005,1.1262890846487452,1.1530574114595007,1.1873025846454677,0.9216064632263666,2.319182960518074,1.3626444920810874,1.1219093763487382,1.1578850166783525,1.1168918525824114,1.1431963408203758,1.1774758761721247,0.9163560339682539,2.3020035851495195,1.3609390546692255,1.1064476537604169,1.141872889138676,1.1013974759691045,1.1269416100101468,1.1612719636007187,0.9076689055332797,2.273642026153156
2024-06-26,1.3579699043990519,1.1218742858559807,1.1595310060682698,1.1184964130395632,1.1446361166349097,1.178531449539469,0.9160818834888779,2.3184853549778834,1.3569509174772882,1.1125755341960466,1.1498871780152438,1.10916419939925,1.1348470658122423,1.1687773353557214,0.9108629279847479,2.3013111471306664,1.3552526059410257,1.097242447022573,1.1339856507604582,1.0937770266915676,1.1187110505829434,1.1526931283322082,0.902227874633493,2.272958119233841
2024-06-27,1.3590284469113332,1.1246107559092158,1.162621083353388,1.120687835370725,1.1473434128173676,1.180597682553622,0.9172646352336612,2.3215364839086075,1.3580086656855335,1.1152893227815177,1.1529515551044618,1.1113373375221371,1.1375312089074117,1.1708264671947142,0.9120389415450526,2.3043396747875406,1.3563090303092105,1.0999188352197806,1.1370076512785354,1.0959200173830532,1.1213570287348653,1.1547140609071327,0.9033927394912619,2.2759493342790553
2024-06-28,1.36136059756996,1.1272812706340174,1.1658991830116259,1.1234413176989924,1.1505194839102877,1.1841673200670555,0.9180143929715168,2.3289027832638056,1.3603390663561723,1.1179377027149766,1.1562023907833154,1.1140678460750373,1.1406801178997363,1.174366560607382,0.9127844278827819,2.311651408192637,1.3586365143332029,1.1025307162018065,1.1402135318929825,1.0986126462363506,1.1244611644313105,1.1582054370888881,0.9041311585589321,2.283170984349933
2024-07-01,1.349869669669193,1.1141449902796141,1.1548838365048149,1.1129531701685405,1.1385345723750937,1.1732439427839265,0.9096897850085658,2.3092009495288988,1.3488567609625843,1.1049103035518895,1.145278658995818,1.1036672067675033,1.1287977026132787,1.1635335906437467,0.9045072455477481,2.29209551602549,1.3471685797849136,1.0896828556326141,1.1294408618983842,1.0883562925389922,1.112747701279285,1.1475215457617935,0.8959324445739268,2.2638560282060847
2024-07-02,1.3541096912434425,1.1189629036056579,1.1596522305571526,1.1173900909059653,1.1424476680368556,1.177390933627045,0.9128809145814177,2.319540768723806,1.3530936009298498,1.1096882831883008,1.1500073942791453,1.1080671079027693,1.1326773330612925,1.1676462589219319,0.9076801951264873,2.3023587428867107,1.3514001170738719,1.094394986995334,1.134104204581093,1.0926951548860413,1.1165721685446293,1.1515776172819785,0.8990753143370852,2.273992808212055
2024-07-03,1.359817012643766,1.1225890074194373,1.1629111362167137,1.1205740806608686,1.1448513950224108,1.1806316589629346,0.9143008522068192,2.333233067977216,1.358796639697807,1.1132843317282564,1.153239195595953,1.1112245319286502,1.1350605031158865,1.1708601623983144,0.909092043309865,2.3159496162705207,1.3570960181212184,1.0979414761803976,1.137291314055341,1.0958087767148952,1.118921453092133,1.1547472924119482,0.9004737780868529,2.2874162368708553
2024-07-05,1.3528995603240446,1.1173288949292086,1.1584918352467108,1.1161492719891464,1.139690569766141,1.1758302158453617,0.9106746438785457,2.320469704658792,1.3518843780626677,1.1080678181335248,1.1488566499851827,1.1068366418016462,1.129943813790666,1.16609845841917,0.9054864936369531,2.303280797717708,1.350192407627049,1.0927968545653395,1.132969373667246,1.0914817587502301,1.1138775162807646,1.1500511169387633,0.8969024093129869,2.274903502977127
2024-07-08,1.354718007444927,1.1199762341958783,1.1612864683089918,1.118302709152592,1.1437904318195835,1.178308206885882,0.9128514005520446,2.3269005452426588,1.3537014606659505,1.110693214700633,1.1516280400633754,1.108972111687382,1.1340086133841498,1.1685559403696995,0.9076508492397322,2.3096640017734495,1.3520072160343328,1.0953860689289108,1.1357024388247816,1.0935876037671128,1.1178845198327194,1.1524747800880093,0.8990462466516815,2.281208063533102
2024-07-09,1.3481564643881967,1.1147510040950883,1.1548550571623266,1.1115779974564892,1.1364665113587518,1.1713088583876419,0.9074664500618329,2.316401946245652,1.3471448412283225,1.1055112943696503,1.1452501190113364,1.1023035078567012,1.1267473278765319,1.1616145219712377,0.9022965770300398,2.2992431712734023,1.3454588026285415,1.0902755638265744,1.1294127165868324,1.0870115119007717,1.1107264801430314,1.1456288864804383,0.8937427333704375,2.2709156216250292
2024-07-10,1.3574261060276889,1.1271592492997602,1.164826847346703,1.1226396013720934,1.1467671131154722,1.1826389461953788,0.9157351017619172,2.339869278106586,1.3564075271587304,1.1178166927650597,1.155138973742141,1.1132728188961356,1.1369598377823706,1.172850836320293,0.9105181218872974,2.322536668594414,1.354709895710476,1.1024113739643762,1.1391648206032825,1.0978286482815403,1.1207937817469462,1.1567105715423704,0.9018863373254024,2.29392213420685
2024-07-11,1.3866420364777945,1.154142319853139,1.19209589146738,1.1497639776431314,1.1746754710123857,1.210147404387949,0.9360080371391989,2.3965629029238467,1.3856015346995438,1.1445761118137543,1.1821812210188407,1.140170881992388,1.1646295204095982,1.2001316207903383,0.9306755615326155,2.3788103347114253,1.3838673650691358,1.1288020050140775,1.1658331068163905,1.1243535609077464,1.1480700383049587,1.1836159296827748,0.9218526828319491,2.3495024873716943
2024-07-12,1.395326983013738,1.162988095016523,1.2011724440326799,1.1588971349229764,1.1838397918873498,1.2195555817215646,0.9431042020959297,2.4139551732769102,1.394279964267101,1.153348568007695,1.1911822838285446,1.1492278364574966,1.1737154670296386,1.209461931355096,0.9377312993508704,2.396073771614954,1.3925349330227161,1.1374535625980695,1.1747096959835257,1.133284870384822,1.157026794853975,1.1928178405582355,0.9288415316918094,2.3665532321719707
2024-07-15,1.3976507175791881,1.164674152696582,1.2038371391995921,1.1599426509567414,1.186141288966564,1.2214105508382982,0.9431002129408391,2.417891802220009,1.3966019551597908,1.1550206506534308,1.1938248167058165,1.1502646291919485,1.1759972814590138,1.211301547822073,0.9377273329221575,2.3999812399323277,1.3948540177941384,1.139102601245281,1.1773156858769527,1.1343072799387892,1.1592761649183851,1.1946321410208687,0.9288376028651577,2.3704125589947243
2024-07-16,1.4286198391140787,1.1926006240980649,1.231237499449722,1.1871145532447427,1.2147134604778003,1.249664505194364,0.9654446472817211,2.476831779075783,1.4275478382343,1.1827156510910324,1.220997287954738,1.1772098217701918,1.2043251006953457,1.2393216583574762,0.9599444701177822,2.458484618208405,1.4257611701013455,1.1664159198618043,1.2041123952247017,1.1608786682308252,1.187201200258648,1.2222666509418176,0.9508441198246281,2.4281951534174797
2024-07-17,1.423141279852002,1.188219888504217,1.2244396103227502,1.1811139196764844,1.2086786912944136,1.243067392649416,0.9627403110841285,2.4659236809301905,1.4220733899471574,1.1783712256015237,1.2142559369224966,1.171259254696366,1.198341941505197,1.2327791468069027,0.9572555406327747,2.4476573219295865,1.4202935734390927,1.1621313675698466,1.1974642687967718,1.1550106519671708,1.1813031136308911,1.2158141745990205,0.9481806816060313,2.417501253543499
2024-07-18,1.409566529113656,1.1760715687528698,1.2115991089712173,1.169958813307923,1.1963620572191211,1.2314192579818584,0.9546463540245295,2.4393672253160013,1.4085088253649434,1.1663235982449283,1.2015222301167763,1.1601972213449359,1.1861306406053784,1.2212274179124956,0.9492076951735772,2.4212975835762696,1.406745985783765,1.150249775969759,1.1849066535152437,1.1441020795891192,1.169265441181306,1.204421415589977,0.9402091303649512,2.391466277184151
2024-07-19,1.3990183031604428,1.165653438347917,1.200677506207524,1.1584305764998728,1.1846733759643704,1.2202658193186786,0.9464983364901883,2.4131888428649746,1.3979685145387586,1.155991819411286,1.1906914624049834,1.1487651707807882,1.1745419222062372,1.2101662906715562,0.9411060972243463,2.3953131178046614,1.3962188668359607,1.1400603857296494,1.1742256620173719,1.1328286231596623,1.1578414989376573,1.1935125067871226,0.9321843362117391,2.3658019499056904
2024-07-22,1.4109264968661668,1.1764968503827253,1.214465231197054,1.1712448671211177,1.1977641170785367,1.2338871307087784,0.9555119422661514,2.4425683170013386,1.4098677726313966,1.1667453548913598,1.2043645147826163,1.1614725449235068,1.1875207098985163,1.2236748652936358,0.9500683521240129,2.424474963136868,1.4081032322401223,1.150665720128654,1.1877096328753602,1.1453597109051992,1.170635745538745,1.206835182261228,0.9410616282187152,2.3946045102210674
2024-07-23,1.4341577774999956,1.179737627000454,1.217054434669011,1.172703651724422,1.1992745731333778,1.2357087124264747,0.9570454991482502,2.4973312162209202,1.4330816210886617,1.1695896799094472,1.2066067809951857,1.1625945229234818,1.1886642049297313,1.2251507504647656,0.9513996398284923,2.4780416158671406,1.4312880270697814,1.1528633514313873,1.1893860531116889,1.145932571309281,1.1711812992341384,1.2077473063148776,0.9420607989775601,2.4462097859381546
2024-07-24,1.41729616544455,1.163764694754445,1.199502830064395,1.1568131035993259,1.182505018200467,1.2176839179841934,0.9459593804219495,2.4722414828760524,1.4162326615685252,1.1537541447147919,1.1892058459753518,1.146840957059401,1.1720430156475528,1.2072799608394573,0.9403789209883898,2.4531456777730036,1.4144601551084937,1.13725428058388,1.1722334647542598,1.1304047807666926,1.1548045748593438,1.1901303738488132,0.9311482583782327,2.4216336500871525
2024-07-25,1.4276776379339309,1.1709399552590105,1.206618057694053,1.1672155003742908,1.1899719491759118,1.229138332899916,0.9551327792776468,2.510677805669152,1.4266063440585393,1.1608676845771584,1.1962599938110685,1.157153681419104,1.1794438842809987,1.2186365086156528,0.9494982035878909,2.4912851151145734,1.42482085426623,1.1442660895517085,1.179186935582154,1.140569706292921,1.1620965913141448,1.2013256002162893,0.9401780270392097,2.4592831650338476
2024-07-26,1.4503994284314963,1.1912742197094581,1.2268679887721192,1.1837694326411996,1.209119408644698,1.2527701468094747,0.9677417113132398,2.5561290278888014,1.4493110846882975,1.181027036373254,1.216336091853573,1.1735649128142263,1.1984219400121592,1.2420664110311561,0.9620327522670932,2.536385268198293,1.447497178449643,1.164137142001599,1.1989765069559892,1.1567457369038976,1.1807955172816114,1.2244226774688722,0.9525895378798919,2.5038039814375295
2024-07-29,1.448321182952448,1.1899250711364335,1.2257628309707196,1.1810779179141457,1.207245843328723,1.2505902803577105,0.9669662716824693,2.5561926104193784,1.4472343986730904,1.1796894929978798,1.215240421143001,1.1708965999157037,1.196564950731649,1.2399051694760588,0.9612618871555803,2.5364483596119545,1.4454230915408381,1.162818726864302,1.1978964736904025,1.1541156654554507,1.1789658406503205,1.2222921366636086,0.9518262395008987,2.5038662624067105
2024-07-30,1.450530863987858,1.1928609872944953,1.2286196826593703,1.185492108770444,1.2095764077858506,1.2534426588724308,0.9720795052062852,2.5720847839135117,1.4494424216186788,1.1826001547933156,1.218072748540716,1.1752727388533841,1.1988748959347988,1.2427331771147336,0.9663449563902685,2.5522177805959427,1.4476283510033907,1.1656877632195384,1.2006883780272153,1.1584290868989413,1.1812418111161298,1.225079972043501,0.9568594138516394,2.519433116362112
2024-07-31,1.4576224484516678,1.199080206278024,1.2348489093829167,1.1935960065567257,1.2155557247758566,1.2601925225171486,0.9772837001324715,2.5846816975113907,1.456528684733466,1.1887658768774083,1.2242485012358135,1.1833067781153996,1.204801311982609,1.2494253695600086,0.9715184504224513,2.5647173945535435,1.4547057452031407,1.1717653091725875,1.206775990196076,1.1663479847502491,1.1870810612743246,1.2316771009242167,0.961982125399378,2.531772165790397
2024-08-01,1.435835360476201,1.1774382350311194,1.2134253161017556,1.1716659239489164,1.1933339591916028,1.237582141138925,0.9651923907545321,2.555492622082022,1.4347579452482262,1.1673100670058234,1.2030088161486285,1.1615657407360005,1.1827761495118259,1.22700817250114,0.9594984708107565,2.5357537780445103,1.432962253201612,1.1506163393234818,1.185839438526487,1.1449185333156617,1.1653798454966526,1.2095783434017584,0.9500801326692477,2.503180603127813
2024-08-02,1.407622105572953,1.153232794139998,1.1870816505167203,1.1440171486203115,1.1680268158725833,1.2074264225088023,0.9466345730737173,2.5105084101843445,1.4065658608714189,1.1433128381169775,1.1768912945113832,1.134155307831395,1.1576929066363015,1.1971101059592668,0.9410501305037978,2.4911170280550086,1.404805453035539,1.1269622953479888,1.1600946669352306,1.117900938410699,1.1406655276446243,1.1801049832325938,0.9318128793701858,2.459117237146534
2024-08-05,1.3732364109376247,1.1223760883903726,1.1562413959907927,1.1133665756031699,1.1361799967735344,1.1757085857341842,0.9207452971302598,2.4447460688405767,1.3722059684081533,1.112721557670558,1.1463157843463658,1.1037689538179185,1.1261278465975428,1.1656632680946724,0.9153135821056839,2.425862640672097,1.3704885641923774,1.0968085014954583,1.1299555313611271,1.087950072394389,1.1095647273738005,1.1491048522620362,0.9063289582797568,2.3947010788506535
2024-08-06,1.3841124757290622,1.1317561682118906,1.1664474628919999,1.1232393310119866,1.1457186883407557,1.1852652654240792,0.9263351512374203,2.4645821475562686,1.3830738720704325,1.1220209512856183,1.1564342385251523,1.1135566025112398,1.1355821462898952,1.1751382949972788,0.9208704602154284,2.445545503815691,1.3813428659727263,1.1059749042720013,1.1399295746607778,1.097597447479217,1.1188799729672292,1.1584452850328955,0.9118312906464481,2.414131104613273
2024-08-07,1.3769665065122108,1.122148399418897,1.1573385020167284,1.113907428685134,1.137210194936151,1.1748259046078124,0.9198353235551529,2.4519440220064332,1.3759332650115728,1.1124958272495116,1.1474034724009472,1.104305144551079,1.1271489302653863,1.164788128643505,0.9144089767004231,2.433004996230783,1.3742111958438525,1.0965859992502711,1.131027695899427,1.0884785786048066,1.1105707929150797,1.148242144293734,0.905433232387961,2.4017516868591855
2024-08-08,1.3975735656869284,1.1411609411030066,1.1777690748170704,1.1355094579408527,1.1569154292948458,1.1970486050249056,0.9350641455401114,2.4938051359896996,1.3965248611603962,1.1313448255637564,1.1676586614691442,1.1257209565167035,1.1466798260724524,1.1868209571083081,0.9295479599195035,2.4745427713818366,1.3947770202828527,1.1151654376131055,1.1509938023065067,1.1095874656574762,1.1298144277714677,1.169961993233768,0.9204236129073878,2.4427558860663283
2024-08-09,1.3981909057794761,1.1456688399362762,1.1808648696851758,1.1347624441707338,1.1601900966524474,1.1988516788698915,0.9325950334085772,2.4916182511540237,1.3971417380162563,1.1358139480472642,1.1707278808680628,1.1249803822749405,1.1499255213938024,1.1886086253930044,0.9270934137200506,2.4723727782320637,1.3953931250775664,1.1195706470748488,1.1540192177148327,1.1088575051008285,1.1330123853170988,1.171724267431133,0.9179931602805603,2.44061376769172
2024-08-12,1.3886043169783577,1.135128229914286,1.1711750687865317,1.1265762462601208,1.1506346989070568,1.1884856106346164,0.927012793413234,2.4698528948037364,1.387562342753508,1.1253640069590791,1.1611212608700205,1.1168647523453743,1.1404546633282169,1.1783311254044526,0.9215441048045054,2.4507755393596775,1.3858257190454346,1.1092701508306289,1.144549703683268,1.1008581859146376,1.123680824891444,1.1615927608209335,0.9124983228096378,2.4192939574267953
2024-08-13,1.4054181537260306,1.1491938439445755,1.186019260686198,1.1426661428641656,1.1651991653811056,1.2045415065229708,0.9398271431502254,2.505801137525522,1.404363562815277,1.1393086304371347,1.1758380246353175,1.1328159482325542,1.154890273278963,1.1942498388513905,0.9342828593728726,2.486446114773651,1.4026059112973643,1.1230153519327835,1.1590564293581782,1.1165807741068556,1.1379041154954979,1.17728534663394,0.9251120350755142,2.4545063243575953
2024-08-14,1.4018560629826202,1.1455951302267289,1.182458319846784,1.1392746533007687,1.1623852314407597,1.20144096326526,0.9400894271347554,2.4993152701547183,1.4008041449763766,1.1357408723788929,1.1723076522533065,1.1294536945334552,1.1521012351180129,1.191175786802689,0.9345435960762338,2.480010344798306,1.3990509482993136,1.1194986164632643,1.155576442555857,1.1132667072066316,1.1351560985842388,1.1742549619405604,0.9253702124142564,2.448153225445563
2024-08-15,1.4224688138727781,1.1658029417820424,1.202188333524554,1.1594329950270341,1.1815036188616164,1.2225025984847226,0.9534147686339877,2.5344660878680623,1.4214014285697183,1.1557748590109396,1.191868296062307,1.1494382640772733,1.1710504760110103,1.2120574702736027,0.9477903279340651,2.514889654582948,1.4196224530646286,1.1392460965991535,1.174857916274347,1.1329648639692056,1.1538266335229717,1.1948400180683458,0.9384869157168557,2.4825844909964054
2024-08-16,1.424749745217127,1.1679235993287784,1.204537805834792,1.1616779292268133,1.1837959550923849,1.2246767314520899,0.955386153189863,2.5384993928467905,1.4236806483597817,1.1578772749418367,1.1941975996172993,1.151663846133873,1.1733225312052256,1.2142130273315035,0.9497500827817631,2.5188918059683365,1.4218988202642162,1.1413184458322492,1.1771539759396892,1.1351585496596954,1.156065271267136,1.1969649551255201,0.9404274338128634,2.4865352325098073
2024-08-19,1.436421299901068,1.1783239338601765,1.2157960659012939,1.1721487409809304,1.1946915076997318,1.2362781543706771,0.9628369887952997,2.5595969175227062,1.4353434449986873,1.1681881471706534,1.2053592145389382,1.1620443957109114,1.1841216873512983,1.2257153270662495,0.9571569639778427,2.539826371555442,1.433547020161396,1.1514818620440055,1.1881562919610291,1.1453903283528433,1.1667055931287145,1.2083038630238305,0.9477616098261825,2.507200881898275
2024-08-20,1.4261637286282125,1.1695669072026875,1.2066183453723982,1.1630528426792865,1.1857133764615544,1.2255164343564438,0.9552829214378323,2.5443807408102113,1.4250935707528,1.1591472838621284,1.195923377376059,1.1526912858180531,1.174858926272398,1.2147029645284182,0.9494613461664728,2.5239231846230354,1.423309974293789,1.141980247272702,1.1783016343910393,1.135619911903112,1.1569812229598169,1.196885058223122,0.9398343864402956,2.490178302808614
2024-08-21,1.439206688271954,1.1819794703222235,1.2195893240282116,1.1752008233429436,1.1986286244762467,1.2386872629965826,0.9648116899659902,2.570833346995361,1.4381267432832523,1.171449263968756,1.208779386619931,1.164731040967119,1.1876559434236802,1.2277575790125348,0.9589320455697827,2.5501631042127197,1.4363268349687588,1.1541000343607606,1.1909682123594683,1.1474813581115946,1.1695835092623132,1.2097481807091763,0.9492090587203292,2.516067394373591
2024-08-22,1.427893989664172,1.1721812827130285,1.209959246547992,1.1650189346771538,1.1882318862683758,1.2281444421014835,0.9579962624652449,2.5485625591058385,1.4268225334438103,1.1617383680088706,1.19923466617978,1.1546398620390934,1.1773543807272333,1.2173077837778474,0.952158151863175,2.528071379891505,1.42503677307655,1.1445329573172291,1.1815641318747205,1.137539629683319,1.159438704349652,1.199451668604471,0.9425038481698775,2.494271036658951
2024-08-23,1.4497387479506296,1.192701763777117,1.2313507075048253,1.1861418174999931,1.2093636081567463,1.2501796611545075,0.9723602742873773,2.5954868483520386,1.4486508999656706,1.1820760329534723,1.2204365220380287,1.175574562568394,1.198292655171051,1.2391485728177734,0.966434628177088,2.5746183842964863,1.4468378199907486,1.1645694202980181,1.2024535817195012,1.1581642870077042,1.1800583632984403,1.2209720853854074,0.9566355697098752,2.5401957070832344
2024-08-26,1.4502596841936384,1.1937720978869548,1.2326099120002882,1.1868736185062094,1.2110202835921369,1.2513148761625772,0.9735769870938719,2.5965828800957564,1.4491714453110482,1.1831368315008688,1.2216845654635216,1.1762998440103578,1.1999341647987938,1.2402737711399023,0.9676439262323842,2.5757056036283585,1.4473577138400744,1.165614508359154,1.2036832354212925,1.158878827021463,1.1816748942487831,1.2220807787027212,0.957832606219483,2.541268390280218
