date,permno,ticker,prc,cfacpr,ret,retx,raw_close,adjusted_close,raw_price_return,adjusted_price_return,factor_changed,return_difference
2013-09-16,89155,MKC,-68.545,2.0,0.012482,0.012482,68.545,34.2725,0.012481536189069331,0.012481536189069331,False,0.0
2013-09-17,89155,MKC,68.61,2.0,0.000948,0.000948,68.61,34.305,0.0009482821504120942,0.0009482821504120942,False,0.0
2013-09-18,89155,MKC,68.47,2.0,-0.002041,-0.002041,68.47,34.235,-0.002040518874799613,-0.002040518874799613,False,0.0
2013-09-19,89155,MKC,-69.09,2.0,0.009055,0.009055,69.09,34.545,0.009055060610486443,0.009055060610486443,False,0.0
2013-09-20,89155,MKC,68.906,2.0,-0.002663,-0.002663,68.906,34.453,-0.0026631929367491036,-0.0026631929367491036,False,0.0
2013-09-23,89155,MKC,-68.61,2.0,-0.004296,-0.004296,68.61,34.305,-0.004295707195309695,-0.004295707195309695,False,0.0
2013-09-24,89155,MKC,68.6,2.0,-0.000146,-0.000146,68.6,34.3,-0.00014575134820005164,-0.00014575134820005164,False,0.0
2013-09-25,89155,MKC,-67.975,2.0,-0.009111,-0.009111,67.975,33.9875,-0.009110787172011636,-0.009110787172011636,False,0.0
2013-09-26,89155,MKC,-66.47,2.0,-0.022141,-0.022141,66.47,33.235,-0.022140492828245595,-0.022140492828245595,False,0.0
2013-09-27,89155,MKC,65.66,2.0,-0.012186,-0.012186,65.66,32.83,-0.012185948548217307,-0.012185948548217307,False,0.0
2013-09-30,89155,MKC,65.0,2.0,-0.010052,-0.010052,65.0,32.5,-0.010051781906792567,-0.010051781906792567,False,0.0
2013-10-01,89155,MKC,64.6,2.0,-0.006154,-0.006154,64.6,32.3,-0.006153846153846287,-0.006153846153846287,False,0.0
2013-10-02,89155,MKC,64.31,2.0,-0.004489,-0.004489,64.31,32.155,-0.004489164086687203,-0.004489164086687203,False,0.0
2013-10-03,89155,MKC,63.29,2.0,-0.010574,-0.015861,63.29,31.645,-0.01586067485616549,-0.01586067485616549,False,0.0
2013-10-04,89155,MKC,64.5,2.0,0.019118,0.019118,64.5,32.25,0.01911834413019431,0.01911834413019431,False,0.0
2013-10-07,89155,MKC,-64.75,2.0,0.003876,0.003876,64.75,32.375,0.003875968992248069,0.003875968992248069,False,0.0
2013-10-08,89155,MKC,65.4799,2.0,0.011273,0.011273,65.4799,32.73995,0.01127258687258692,0.01127258687258692,False,0.0
2013-10-09,89155,MKC,-64.545,2.0,-0.014278,-0.014278,64.545,32.2725,-0.014277663832718113,-0.014277663832718113,False,0.0
2013-10-10,89155,MKC,65.751,2.0,0.018685,0.018685,65.751,32.8755,0.018684638624215655,0.018684638624215655,False,0.0
2013-10-11,89155,MKC,66.01,2.0,0.003939,0.003939,66.01,33.005,0.003939103587778048,0.003939103587778048,False,0.0
2013-10-14,89155,MKC,-66.3,2.0,0.004393,0.004393,66.3,33.15,0.00439327374640186,0.00439327374640186,False,0.0
2013-10-15,89155,MKC,65.651,2.0,-0.009789,-0.009789,65.651,32.8255,-0.009788838612368012,-0.009788838612368012,False,0.0
2013-10-16,89155,MKC,66.95,2.0,0.019786,0.019786,66.95,33.475,0.01978644651261985,0.01978644651261985,False,0.0
2013-10-17,89155,MKC,-67.92,2.0,0.014488,0.014488,67.92,33.96,0.01448842419716212,0.01448842419716212,False,0.0
2013-10-18,89155,MKC,68.21,2.0,0.00427,0.00427,68.21,34.105,0.004269729093050456,0.004269729093050456,False,0.0
2013-10-21,89155,MKC,66.9034,2.0,-0.019156,-0.019156,66.9034,33.4517,-0.019155549039730047,-0.019155549039730047,False,0.0
2013-10-22,89155,MKC,68.31,2.0,0.021024,0.021024,68.31,34.155,0.021024342559570863,0.021024342559570863,False,0.0
2013-10-23,89155,MKC,68.25,2.0,-0.000878,-0.000878,68.25,34.125,-0.0008783487044357052,-0.0008783487044357052,False,0.0
2013-10-24,89155,MKC,-68.655,2.0,0.005934,0.005934,68.655,34.3275,0.005934065934065869,0.005934065934065869,False,0.0
2013-10-25,89155,MKC,-69.06,2.0,0.005899,0.005899,69.06,34.53,0.005899060519991339,0.005899060519991339,False,0.0
2013-10-28,89155,MKC,-69.505,2.0,0.006444,0.006444,69.505,34.7525,0.006443672169128112,0.006443672169128112,False,0.0
2013-10-29,89155,MKC,69.5,2.0,-7.2e-05,-7.2e-05,69.5,34.75,-7.193727069987332e-05,-7.193727069987332e-05,False,0.0
2013-10-30,89155,MKC,-69.235,2.0,-0.003813,-0.003813,69.235,34.6175,-0.003812949640287777,-0.003812949640287777,False,0.0
2013-10-31,89155,MKC,-69.04,2.0,-0.002816,-0.002816,69.04,34.52,-0.0028164945475552816,-0.0028164945475552816,False,0.0
2013-11-01,89155,MKC,68.6301,2.0,-0.005937,-0.005937,68.6301,34.31505,-0.005937137891077748,-0.005937137891077748,False,0.0
2013-11-04,89155,MKC,68.91,2.0,0.004078,0.004078,68.91,34.455,0.004078385431465215,0.004078385431465215,False,0.0
2013-11-05,89155,MKC,68.71,2.0,-0.002902,-0.002902,68.71,34.355,-0.00290233638078663,-0.00290233638078663,False,0.0
2013-11-06,89155,MKC,70.0,2.0,0.018775,0.018775,70.0,35.0,0.018774559743851116,0.018774559743851116,False,0.0
2013-11-07,89155,MKC,69.64,2.0,-0.005143,-0.005143,69.64,34.82,-0.005142857142857116,-0.005142857142857116,False,0.0
2013-11-08,89155,MKC,68.86,2.0,-0.0112,-0.0112,68.86,34.43,-0.01120045950603099,-0.01120045950603099,False,0.0
2013-11-11,89155,MKC,68.671,2.0,-0.002745,-0.002745,68.671,34.3355,-0.0027446993900667183,-0.0027446993900667183,False,0.0
2013-11-12,89155,MKC,68.41,2.0,-0.003801,-0.003801,68.41,34.205,-0.0038007310218288737,-0.0038007310218288737,False,0.0
2013-11-13,89155,MKC,69.46,2.0,0.015349,0.015349,69.46,34.73,0.015348633240754195,0.015348633240754195,False,0.0
2013-11-14,89155,MKC,69.91,2.0,0.006479,0.006479,69.91,34.955,0.0064785488050675966,0.0064785488050675966,False,0.0
2013-11-15,89155,MKC,69.65,2.0,-0.003719,-0.003719,69.65,34.825,-0.003719067372335738,-0.003719067372335738,False,0.0
2013-11-18,89155,MKC,-69.655,2.0,7.2e-05,7.2e-05,69.655,34.8275,7.178750897329778e-05,7.178750897329778e-05,False,0.0
2013-11-19,89155,MKC,-69.18,2.0,-0.006819,-0.006819,69.18,34.59,-0.006819323810207334,-0.006819323810207334,False,0.0
2013-11-20,89155,MKC,69.44,2.0,0.003758,0.003758,69.44,34.72,0.003758311650766011,0.003758311650766011,False,0.0
2013-11-21,89155,MKC,-68.815,2.0,-0.009001,-0.009001,68.815,34.4075,-0.009000576036866326,-0.009000576036866326,False,0.0
2013-11-22,89155,MKC,-69.24,2.0,0.006176,0.006176,69.24,34.62,0.006175979074329652,0.006175979074329652,False,0.0
2013-11-25,89155,MKC,-68.685,2.0,-0.008016,-0.008016,68.685,34.3425,-0.008015597920277173,-0.008015597920277173,False,0.0
2013-11-26,89155,MKC,69.37,2.0,0.009973,0.009973,69.37,34.685,0.009973065443692253,0.009973065443692253,False,0.0
2013-11-27,89155,MKC,-69.27,2.0,-0.001442,-0.001442,69.27,34.635,-0.0014415453366010134,-0.0014415453366010134,False,0.0
2013-11-29,89155,MKC,69.05,2.0,-0.003176,-0.003176,69.05,34.525,-0.0031759780568788587,-0.0031759780568788587,False,0.0
2013-12-02,89155,MKC,-68.8,2.0,-0.003621,-0.003621,68.8,34.4,-0.003620564808110016,-0.003620564808110016,False,0.0
2013-12-03,89155,MKC,68.52,2.0,-0.00407,-0.00407,68.52,34.26,-0.0040697674418604946,-0.0040697674418604946,False,0.0
2013-12-04,89155,MKC,68.1,2.0,-0.00613,-0.00613,68.1,34.05,-0.0061295971978984065,-0.0061295971978984065,False,0.0
2013-12-05,89155,MKC,68.28,2.0,0.002643,0.002643,68.28,34.14,0.002643171806167466,0.002643171806167466,False,0.0
2013-12-06,89155,MKC,-69.23,2.0,0.013913,0.013913,69.23,34.615,0.013913298183948486,0.013913298183948486,False,0.0
2013-12-09,89155,MKC,-69.77,2.0,0.0078,0.0078,69.77,34.885,0.007800086667629547,0.007800086667629547,False,0.0
2013-12-10,89155,MKC,-68.4,2.0,-0.019636,-0.019636,68.4,34.2,-0.019635946681954897,-0.019635946681954897,False,0.0
2013-12-11,89155,MKC,-68.83,2.0,0.006287,0.006287,68.83,34.415,0.00628654970760234,0.00628654970760234,False,0.0
2013-12-12,89155,MKC,67.95,2.0,-0.012785,-0.012785,67.95,33.975,-0.012785122766235557,-0.012785122766235557,False,0.0
2013-12-13,89155,MKC,-67.575,2.0,-0.005519,-0.005519,67.575,33.7875,-0.0055187637969095205,-0.0055187637969095205,False,0.0
2013-12-16,89155,MKC,67.38,2.0,-0.002886,-0.002886,67.38,33.69,-0.002885682574916837,-0.002885682574916837,False,0.0
2013-12-17,89155,MKC,67.35,2.0,-0.000445,-0.000445,67.35,33.675,-0.00044523597506684887,-0.00044523597506684887,False,0.0
2013-12-18,89155,MKC,67.13,2.0,-0.003267,-0.003267,67.13,33.565,-0.003266518188567158,-0.003266518188567158,False,0.0
2013-12-19,89155,MKC,68.04,2.0,0.013556,0.013556,68.04,34.02,0.01355578727841511,0.01355578727841511,False,0.0
2013-12-20,89155,MKC,68.0,2.0,-0.000588,-0.000588,68.0,34.0,-0.0005878894767784582,-0.0005878894767784582,False,0.0
2013-12-23,89155,MKC,-68.305,2.0,0.004485,0.004485,68.305,34.1525,0.004485294117647198,0.004485294117647198,False,0.0
2013-12-24,89155,MKC,-68.6,2.0,0.004319,0.004319,68.6,34.3,0.004318863919185789,0.004318863919185789,False,0.0
2013-12-26,89155,MKC,68.75,2.0,0.002187,0.002187,68.75,34.375,0.0021865889212828726,0.0021865889212828726,False,0.0
2013-12-27,89155,MKC,68.552,2.0,0.002502,-0.00288,68.552,34.276,-0.0028799999999998827,-0.0028799999999998827,False,0.0
2013-12-30,89155,MKC,68.764,2.0,0.003093,0.003093,68.764,34.382,0.0030925428871511063,0.0030925428871511063,False,0.0
2013-12-31,89155,MKC,68.76,2.0,-5.8e-05,-5.8e-05,68.76,34.38,-5.816997265994939e-05,-5.816997265994939e-05,False,0.0
2014-01-02,89155,MKC,68.22,2.0,-0.007853,-0.007853,68.22,34.11,-0.007853403141361293,-0.007853403141361293,False,0.0
2014-01-03,89155,MKC,68.44,2.0,0.003225,0.003225,68.44,34.22,0.0032248607446496713,0.0032248607446496713,False,0.0
2014-01-06,89155,MKC,68.28,2.0,-0.002338,-0.002338,68.28,34.14,-0.0023378141437755406,-0.0023378141437755406,False,0.0
2014-01-07,89155,MKC,68.87,2.0,0.008641,0.008641,68.87,34.435,0.008640890451083738,0.008640890451083738,False,0.0
2014-01-08,89155,MKC,67.71,2.0,-0.016843,-0.016843,67.71,33.855,-0.016843328009293,-0.016843328009293,False,0.0
2014-01-09,89155,MKC,68.61,2.0,0.013292,0.013292,68.61,34.305,0.01329198050509528,0.01329198050509528,False,0.0
2014-01-10,89155,MKC,-69.375,2.0,0.01115,0.01115,69.375,34.6875,0.011149978137297678,0.011149978137297678,False,0.0
2014-01-13,89155,MKC,69.0801,2.0,-0.004251,-0.004251,69.0801,34.54005,-0.004250810810810801,-0.004250810810810801,False,0.0
2014-01-14,89155,MKC,69.49,2.0,0.005934,0.005934,69.49,34.745,0.00593369146830991,0.00593369146830991,False,0.0
2014-01-15,89155,MKC,69.28,2.0,-0.003022,-0.003022,69.28,34.64,-0.0030220175564829033,-0.0030220175564829033,False,0.0
2014-01-16,89155,MKC,69.46,2.0,0.002598,0.002598,69.46,34.73,0.0025981524249421017,0.0025981524249421017,False,0.0
2014-01-17,89155,MKC,68.75,2.0,-0.010222,-0.010222,68.75,34.375,-0.01022171033688446,-0.01022171033688446,False,0.0
2014-01-21,89155,MKC,69.41,2.0,0.0096,0.0096,69.41,34.705,0.009600000000000053,0.009600000000000053,False,0.0
2014-01-22,89155,MKC,70.0099,2.0,0.008643,0.008643,70.0099,35.00495,0.008642846852038755,0.008642846852038755,False,0.0
2014-01-23,89155,MKC,69.5,2.0,-0.007283,-0.007283,69.5,34.75,-0.007283255653843246,-0.007283255653843246,False,0.0
2014-01-24,89155,MKC,-68.925,2.0,-0.008273,-0.008273,68.925,34.4625,-0.008273381294964022,-0.008273381294964022,False,0.0
2014-01-27,89155,MKC,-69.05,2.0,0.001814,0.001814,69.05,34.525,0.0018135654697135628,0.0018135654697135628,False,0.0
2014-01-28,89155,MKC,69.4,2.0,0.005069,0.005069,69.4,34.7,0.005068790731354245,0.005068790731354245,False,0.0
2014-01-29,89155,MKC,65.18,2.0,-0.060807,-0.060807,65.18,32.59,-0.060806916426512925,-0.060806916426512925,False,0.0
2014-01-30,89155,MKC,64.65,2.0,-0.008131,-0.008131,64.65,32.325,-0.008131328628413592,-0.008131328628413592,False,0.0
2014-01-31,89155,MKC,64.7,2.0,0.000773,0.000773,64.7,32.35,0.0007733952049497894,0.0007733952049497894,False,0.0
2014-02-03,89155,MKC,62.8,2.0,-0.029366,-0.029366,62.8,31.4,-0.029366306027820754,-0.029366306027820754,False,0.0
2014-02-04,89155,MKC,63.24,2.0,0.007006,0.007006,63.24,31.62,0.007006369426751702,0.007006369426751702,False,0.0
2014-02-05,89155,MKC,-63.35,2.0,0.001739,0.001739,63.35,31.675,0.0017394054395951652,0.0017394054395951652,False,0.0
2014-02-06,89155,MKC,62.9999,2.0,-0.005526,-0.005526,62.9999,31.49995,-0.005526440410418387,-0.005526440410418387,False,0.0
2014-02-07,89155,MKC,63.4501,2.0,0.007146,0.007146,63.4501,31.72505,0.007146043088957388,0.007146043088957388,False,0.0
2014-02-10,89155,MKC,63.31,2.0,-0.002208,-0.002208,63.31,31.655,-0.00220803434509953,-0.00220803434509953,False,0.0
2014-02-11,89155,MKC,63.88,2.0,0.009003,0.009003,63.88,31.94,0.009003317011530676,0.009003317011530676,False,0.0
2014-02-12,89155,MKC,64.63,2.0,0.011741,0.011741,64.63,32.315,0.011740763932373,0.011740763932373,False,0.0
2014-02-13,89155,MKC,-64.815,2.0,0.002863,0.002863,64.815,32.4075,0.0028624477796688197,0.0028624477796688197,False,0.0
2014-02-14,89155,MKC,65.42,2.0,0.009334,0.009334,65.42,32.71,0.009334259044974313,0.009334259044974313,False,0.0
2014-02-18,89155,MKC,65.83,2.0,0.006267,0.006267,65.83,32.915,0.006267196575970635,0.006267196575970635,False,0.0
2014-02-19,89155,MKC,65.56,2.0,-0.004102,-0.004102,65.56,32.78,-0.0041014734923287,-0.0041014734923287,False,0.0
2014-02-20,89155,MKC,-66.1,2.0,0.008237,0.008237,66.1,33.05,0.008236729713239743,0.008236729713239743,False,0.0
2014-02-21,89155,MKC,65.78,2.0,-0.004841,-0.004841,65.78,32.89,-0.004841149773071041,-0.004841149773071041,False,0.0
2014-02-24,89155,MKC,66.0,2.0,0.003345,0.003345,66.0,33.0,0.0033444816053511683,0.0033444816053511683,False,0.0
2014-02-25,89155,MKC,-66.14,2.0,0.002121,0.002121,66.14,33.07,0.0021212121212121904,0.0021212121212121904,False,0.0
2014-02-26,89155,MKC,65.96,2.0,-0.002722,-0.002722,65.96,32.98,-0.002721499848805653,-0.002721499848805653,False,0.0
2014-02-27,89155,MKC,65.722,2.0,-0.003608,-0.003608,65.722,32.861,-0.0036082474226803996,-0.0036082474226803996,False,0.0
2014-02-28,89155,MKC,-66.325,2.0,0.009175,0.009175,66.325,33.1625,0.009175009890143526,0.009175009890143526,False,0.0
2014-03-03,89155,MKC,65.57,2.0,-0.011383,-0.011383,65.57,32.785,-0.01138333961552973,-0.01138333961552973,False,0.0
2014-03-04,89155,MKC,-66.955,2.0,0.021123,0.021123,66.955,33.4775,0.021122464541711183,0.021122464541711183,False,0.0
2014-03-05,89155,MKC,66.75,2.0,-0.003062,-0.003062,66.75,33.375,-0.003061757897095063,-0.003061757897095063,False,0.0
2014-03-06,89155,MKC,66.79,2.0,0.000599,0.000599,66.79,33.395,0.0005992509363297316,0.0005992509363297316,False,0.0
2014-03-07,89155,MKC,66.57,2.0,-0.003294,-0.003294,66.57,33.285,-0.0032939062733944313,-0.0032939062733944313,False,0.0
2014-03-10,89155,MKC,66.54,2.0,-0.000451,-0.000451,66.54,33.27,-0.0004506534474987278,-0.0004506534474987278,False,0.0
2014-03-11,89155,MKC,67.0,2.0,0.006913,0.006913,67.0,33.5,0.0069131349564171,0.0069131349564171,False,0.0
2014-03-12,89155,MKC,67.39,2.0,0.005821,0.005821,67.39,33.695,0.005820895522387959,0.005820895522387959,False,0.0
2014-03-13,89155,MKC,67.49,2.0,0.001484,0.001484,67.49,33.745,0.0014838996883810296,0.0014838996883810296,False,0.0
2014-03-14,89155,MKC,67.521,2.0,0.000459,0.000459,67.521,33.7605,0.0004593273077493354,0.0004593273077493354,False,0.0
2014-03-17,89155,MKC,67.58,2.0,0.000874,0.000874,67.58,33.79,0.0008738022244931809,0.0008738022244931809,False,0.0
2014-03-18,89155,MKC,-67.995,2.0,0.006141,0.006141,67.995,33.9975,0.006140870079905492,0.006140870079905492,False,0.0
2014-03-19,89155,MKC,68.08,2.0,0.00125,0.00125,68.08,34.04,0.0012500919185234327,0.0012500919185234327,False,0.0
2014-03-20,89155,MKC,67.55,2.0,-0.007785,-0.007785,67.55,33.775,-0.007784958871915437,-0.007784958871915437,False,0.0
2014-03-21,89155,MKC,69.77,2.0,0.032864,0.032864,69.77,34.885,0.032864544781643135,0.032864544781643135,False,0.0
2014-03-24,89155,MKC,67.65,2.0,-0.030386,-0.030386,67.65,33.825,-0.0303855525297404,-0.0303855525297404,False,0.0
2014-03-25,89155,MKC,70.95,2.0,0.04878,0.04878,70.95,35.475,0.04878048780487809,0.04878048780487809,False,0.0
2014-03-26,89155,MKC,71.06,2.0,0.00155,0.00155,71.06,35.53,0.0015503875968991832,0.0015503875968991832,False,0.0
2014-03-27,89155,MKC,70.47,2.0,-0.008303,-0.008303,70.47,35.235,-0.008302842668167831,-0.008302842668167831,False,0.0
2014-03-28,89155,MKC,71.19,2.0,0.010217,0.010217,71.19,35.595,0.010217113665389466,0.010217113665389466,False,0.0
2014-03-31,89155,MKC,71.5499,2.0,0.005055,0.005055,71.5499,35.77495,0.005055485320971886,0.005055485320971886,False,0.0
2014-04-01,89155,MKC,-71.53,2.0,-0.000278,-0.000278,71.53,35.765,-0.0002781275725052268,-0.0002781275725052268,False,0.0
2014-04-02,89155,MKC,71.22,2.0,-0.004334,-0.004334,71.22,35.61,-0.004333845938766956,-0.004333845938766956,False,0.0
2014-04-03,89155,MKC,70.64,2.0,-0.002949,-0.008144,70.64,35.32,-0.008143779837124332,-0.008143779837124332,False,0.0
2014-04-04,89155,MKC,70.28,2.0,-0.005096,-0.005096,70.28,35.14,-0.005096262740656887,-0.005096262740656887,False,0.0
2014-04-07,89155,MKC,70.75,2.0,0.006688,0.006688,70.75,35.375,0.006687535571997749,0.006687535571997749,False,0.0
2014-04-08,89155,MKC,71.02,2.0,0.003816,0.003816,71.02,35.51,0.0038162544169610957,0.0038162544169610957,False,0.0
2014-04-09,89155,MKC,70.68,2.0,-0.004787,-0.004787,70.68,35.34,-0.004787383835539116,-0.004787383835539116,False,0.0
2014-04-10,89155,MKC,70.82,2.0,0.001981,0.001981,70.82,35.41,0.0019807583474813484,0.0019807583474813484,False,0.0
2014-04-11,89155,MKC,69.874,2.0,-0.013358,-0.013358,69.874,34.937,-0.013357808528664195,-0.013357808528664195,False,0.0
2014-04-14,89155,MKC,70.14,2.0,0.003807,0.003807,70.14,35.07,0.003806852334201638,0.003806852334201638,False,0.0
2014-04-15,89155,MKC,69.86,2.0,-0.003992,-0.003992,69.86,34.93,-0.003992015968063867,-0.003992015968063867,False,0.0
2014-04-16,89155,MKC,-70.895,2.0,0.014815,0.014815,70.895,35.4475,0.014815344975665612,0.014815344975665612,False,0.0
2014-04-17,89155,MKC,70.75,2.0,-0.002045,-0.002045,70.75,35.375,-0.0020452782283658655,-0.0020452782283658655,False,0.0
2014-04-21,89155,MKC,70.49,2.0,-0.003675,-0.003675,70.49,35.245,-0.003674911660777491,-0.003674911660777491,False,0.0
2014-04-22,89155,MKC,71.39,2.0,0.012768,0.012768,71.39,35.695,0.012767768477798258,0.012767768477798258,False,0.0
2014-04-23,89155,MKC,-71.51,2.0,0.001681,0.001681,71.51,35.755,0.001680907690152722,0.001680907690152722,False,0.0
2014-04-24,89155,MKC,70.96,2.0,-0.007691,-0.007691,70.96,35.48,-0.007691231995525238,-0.007691231995525238,False,0.0
2014-04-25,89155,MKC,-71.29,2.0,0.004651,0.004651,71.29,35.645,0.004650507328072262,0.004650507328072262,False,0.0
2014-04-28,89155,MKC,71.75,2.0,0.006453,0.006453,71.75,35.875,0.006452517884696141,0.006452517884696141,False,0.0
2014-04-29,89155,MKC,71.61,2.0,-0.001951,-0.001951,71.61,35.805,-0.0019512195121951237,-0.0019512195121951237,False,0.0
2014-04-30,89155,MKC,-71.12,2.0,-0.006843,-0.006843,71.12,35.56,-0.006842619745845435,-0.006842619745845435,False,0.0
2014-05-01,89155,MKC,71.01,2.0,-0.001547,-0.001547,71.01,35.505,-0.0015466816647918824,-0.0015466816647918824,False,0.0
2014-05-02,89155,MKC,71.38,2.0,0.00521,0.00521,71.38,35.69,0.005210533727643796,0.005210533727643796,False,0.0
2014-05-05,89155,MKC,71.34,2.0,-0.00056,-0.00056,71.34,35.67,-0.0005603810591200409,-0.0005603810591200409,False,0.0
2014-05-06,89155,MKC,70.794,2.0,-0.007653,-0.007653,70.794,35.397,-0.007653490328006773,-0.007653490328006773,False,0.0
2014-05-07,89155,MKC,-71.78,2.0,0.013928,0.013928,71.78,35.89,0.013927733988756241,0.013927733988756241,False,0.0
2014-05-08,89155,MKC,-70.92,2.0,-0.011981,-0.011981,70.92,35.46,-0.01198105321816656,-0.01198105321816656,False,0.0
2014-05-09,89155,MKC,70.8201,2.0,-0.001409,-0.001409,70.8201,35.41005,-0.0014086294416244538,-0.0014086294416244538,False,0.0
2014-05-12,89155,MKC,-71.19,2.0,0.005223,0.005223,71.19,35.595,0.005223093443810445,0.005223093443810445,False,0.0
2014-05-13,89155,MKC,71.0,2.0,-0.002669,-0.002669,71.0,35.5,-0.002668914173338921,-0.002668914173338921,False,0.0
2014-05-14,89155,MKC,70.48,2.0,-0.007324,-0.007324,70.48,35.24,-0.007323943661971755,-0.007323943661971755,False,0.0
2014-05-15,89155,MKC,70.32,2.0,-0.00227,-0.00227,70.32,35.16,-0.00227014755959154,-0.00227014755959154,False,0.0
2014-05-16,89155,MKC,-70.66,2.0,0.004835,0.004835,70.66,35.33,0.004835039817975062,0.004835039817975062,False,0.0
2014-05-19,89155,MKC,-70.595,2.0,-0.00092,-0.00092,70.595,35.2975,-0.0009198981035946074,-0.0009198981035946074,False,0.0
2014-05-20,89155,MKC,70.03,2.0,-0.008003,-0.008003,70.03,35.015,-0.00800339967419783,-0.00800339967419783,False,0.0
2014-05-21,89155,MKC,70.46,2.0,0.00614,0.00614,70.46,35.23,0.006140225617592421,0.006140225617592421,False,0.0
2014-05-22,89155,MKC,70.586,2.0,0.001788,0.001788,70.586,35.293,0.001788248651717339,0.001788248651717339,False,0.0
2014-05-23,89155,MKC,70.65,2.0,0.000907,0.000907,70.65,35.325,0.0009066953786871501,0.0009066953786871501,False,0.0
2014-05-27,89155,MKC,71.63,2.0,0.013871,0.013871,71.63,35.815,0.013871196036800981,0.013871196036800981,False,0.0
2014-05-28,89155,MKC,71.06,2.0,-0.007958,-0.007958,71.06,35.53,-0.007957559681697535,-0.007957559681697535,False,0.0
2014-05-29,89155,MKC,71.89,2.0,0.01168,0.01168,71.89,35.945,0.011680270194202036,0.011680270194202036,False,0.0
2014-05-30,89155,MKC,72.0,2.0,0.00153,0.00153,72.0,36.0,0.0015301154541660367,0.0015301154541660367,False,0.0
2014-06-02,89155,MKC,-71.885,2.0,-0.001597,-0.001597,71.885,35.9425,-0.0015972222222221388,-0.0015972222222221388,False,0.0
2014-06-03,89155,MKC,72.18,2.0,0.004104,0.004104,72.18,36.09,0.004103776865827413,0.004103776865827413,False,0.0
2014-06-04,89155,MKC,72.9,2.0,0.009975,0.009975,72.9,36.45,0.009975062344139696,0.009975062344139696,False,0.0
2014-06-05,89155,MKC,-72.73,2.0,-0.002332,-0.002332,72.73,36.365,-0.0023319615912208436,-0.0023319615912208436,False,0.0
2014-06-06,89155,MKC,72.74,2.0,0.000137,0.000137,72.74,36.37,0.00013749484394320888,0.00013749484394320888,False,0.0
2014-06-09,89155,MKC,-72.86,2.0,0.00165,0.00165,72.86,36.43,0.001649711300522494,0.001649711300522494,False,0.0
2014-06-10,89155,MKC,72.24,2.0,-0.00851,-0.00851,72.24,36.12,-0.008509470216854331,-0.008509470216854331,False,0.0
2014-06-11,89155,MKC,-72.13,2.0,-0.001523,-0.001523,72.13,36.065,-0.0015227021040974398,-0.0015227021040974398,False,0.0
2014-06-12,89155,MKC,-71.64,2.0,-0.006793,-0.006793,71.64,35.82,-0.006793289893248233,-0.006793289893248233,False,0.0
2014-06-13,89155,MKC,71.71,2.0,0.000977,0.000977,71.71,35.855,0.0009771077610272183,0.0009771077610272183,False,0.0
2014-06-16,89155,MKC,-71.37,2.0,-0.004741,-0.004741,71.37,35.685,-0.004741319202342664,-0.004741319202342664,False,0.0
2014-06-17,89155,MKC,71.44,2.0,0.000981,0.000981,71.44,35.72,0.0009808042594927624,0.0009808042594927624,False,0.0
2014-06-18,89155,MKC,72.26,2.0,0.011478,0.011478,72.26,36.13,0.01147816349384101,0.01147816349384101,False,0.0
2014-06-19,89155,MKC,72.18,2.0,-0.001107,-0.001107,72.18,36.09,-0.0011071132023249275,-0.0011071132023249275,False,0.0
2014-06-20,89155,MKC,73.04,2.0,0.011915,0.011915,73.04,36.52,0.011914657799944495,0.011914657799944495,False,0.0
2014-06-23,89155,MKC,72.8,2.0,-0.003286,-0.003286,72.8,36.4,-0.0032858707557503752,-0.0032858707557503752,False,0.0
2014-06-24,89155,MKC,71.062,2.0,-0.023874,-0.023874,71.062,35.531,-0.023873626373626333,-0.023873626373626333,False,0.0
2014-06-25,89155,MKC,-71.095,2.0,0.000464,0.000464,71.095,35.5475,0.00046438321465758214,0.00046438321465758214,False,0.0
2014-06-26,89155,MKC,68.65,2.0,-0.034391,-0.034391,68.65,34.325,-0.03439060412124617,-0.03439060412124617,False,0.0
2014-06-27,89155,MKC,70.9,2.0,0.032775,0.032775,70.9,35.45,0.03277494537509096,0.03277494537509096,False,0.0
2014-06-30,89155,MKC,71.27,2.0,0.005219,0.005219,71.27,35.635,0.005218617771509004,0.005218617771509004,False,0.0
2014-07-01,89155,MKC,-71.56,2.0,0.004069,0.004069,71.56,35.78,0.004069033253823573,0.004069033253823573,False,0.0
2014-07-02,89155,MKC,70.62,2.0,-0.007965,-0.013136,70.62,35.31,-0.013135830072666277,-0.013135830072666277,False,0.0
2014-07-03,89155,MKC,-70.92,2.0,0.004248,0.004248,70.92,35.46,0.004248088360237823,0.004248088360237823,False,0.0
2014-07-07,89155,MKC,70.9751,2.0,0.000777,0.000777,70.9751,35.48755,0.0007769317540891052,0.0007769317540891052,False,0.0
2014-07-08,89155,MKC,70.81,2.0,-0.002326,-0.002326,70.81,35.405,-0.002326167909590726,-0.002326167909590726,False,0.0
2014-07-09,89155,MKC,-70.5,2.0,-0.004378,-0.004378,70.5,35.25,-0.004377912724191524,-0.004377912724191524,False,0.0
2014-07-10,89155,MKC,-70.345,2.0,-0.002199,-0.002199,70.345,35.1725,-0.002198581560283741,-0.002198581560283741,False,0.0
2014-07-11,89155,MKC,70.26,2.0,-0.001208,-0.001208,70.26,35.13,-0.0012083303717391747,-0.0012083303717391747,False,0.0
