table_schema,table_name,column_name,data_type
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,ISSUER,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,ISSUE,character varying
form_metadata_20230206,wrdssec_common_wciklink_cusip_dataitems,ISSUE_CHECK,character varying
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,gvkey,character varying
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,CONM,character varying
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,DATADATE1,date
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,DATADATE2,date
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,SOURCE,character varying
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,CoName,character varying
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,FNDATE,date
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,LNDATE,date
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10K,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10K_A,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10K_NT,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10Q,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10Q_A,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N10Q_NT,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,N8K,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,NDEF,double precision
form_metadata_20230206,wrdssec_common_wciklink_gvkey_dataitems,NTOT,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,CoName,character varying
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,FNDATE,date
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,LNDATE,date
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,HEADER,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,GVKEY,character varying
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,CUSIPH,character varying
form_metadata_20230206,wrdssec_common_wciklink_names_companydescriptiveinformation,TICKERH,character varying
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10K,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10K_A,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10K_NT,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10Q,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10Q_A,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N10Q_NT,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N13D,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N13F,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N13G,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,N8K,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,NDEF,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,NLET,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,NTOT,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,NTOT_A,double precision
form_metadata_20230206,wrdssec_common_wciklink_names_filingsstatistics,NTOT_NT,double precision
form_metadata_20230206,wrdssec_secsa_wrds_nlpsa_companyfilingsinformation,CIK,character varying
gmi,companies,cik,character varying
gmi,companies2001,cik,character varying
gmi,companies2002,cik,character varying
gmi,companies2003,cik,character varying
gmi,companies2004,cik,character varying
gmi,companies2005,cik,character varying
gmi,companies2006,cik,character varying
gmi,companies2007,cik,character varying
gmi,companies2008,cik,character varying
gmi,companies2009,cik,character varying
gmi,companies2010,cik,character varying
gmi,companies2011,cik,character varying
gmi,companies2012,cik,character varying
gmi,companies2013,cik,character varying
gmi,companies2014,cik,character varying
gmi,companies2015,cik,double precision
gmi,companies2016,cik,double precision
gmi,companies2017,cik,double precision
gmi,companies2018,cik,double precision
gmi,directorships,cik,character varying
gmi,directorships2001,cik,character varying
gmi,directorships2002,cik,character varying
gmi,names,cik,character varying
gmi_all,companies,cik,character varying
gmi_all,companies2001,cik,character varying
gmi_all,companies2002,cik,character varying
gmi_all,companies2003,cik,character varying
gmi_all,companies2004,cik,character varying
gmi_all,companies2005,cik,character varying
gmi_all,companies2006,cik,character varying
gmi_all,companies2007,cik,character varying
gmi_all,companies2008,cik,character varying
gmi_all,companies2009,cik,character varying
gmi_all,companies2010,cik,character varying
gmi_all,companies2011,cik,character varying
gmi_all,companies2012,cik,character varying
gmi_all,companies2013,cik,character varying
gmi_all,companies2014,cik,character varying
gmi_all,companies2015,cik,double precision
gmi_all,companies2016,cik,double precision
gmi_all,companies2017,cik,double precision
gmi_all,companies2018,cik,double precision
gmi_all,directorships,cik,character varying
gmi_all,directorships2001,cik,character varying
gmi_all,directorships2002,cik,character varying
gmi_all,names,cik,character varying
infasamp,contract_sample,cik,double precision
infasamp,organization_sample,cik,double precision
infraclear_metadata,org_metadata,cik,double precision
infraclear_metadata_old,org_metadata,cik,double precision
infraclear_samp,contract_sample,cik,double precision
infraclear_samp,organization_sample,cik,double precision
infraclear_sector_ind,con_ind,cik,character varying
infraclear_sector_ind_old,con_ind,cik,character varying
infraclear_sector_mog,con_mog,cik,character varying
infraclear_sector_mog_old,con_mog,cik,character varying
infraclear_sector_mshd,con_mshd,cik,character varying
infraclear_sector_mshd_old,con_mshd,cik,character varying
infraclear_sector_pow,con_pow,cik,character varying
infraclear_sector_pow_old,con_pow,cik,character varying
infraclear_sector_trn,con_trn,cik,character varying
infraclear_sector_trn_old,con_trn,cik,character varying
infraclear_sector_tsc,con_tsc,cik,double precision
infraclear_sector_tsc_old,con_tsc,cik,double precision
infraclr,con_ind,cik,character varying
infraclr,con_mog,cik,character varying
infraclr,con_mshd,cik,character varying
infraclr,con_pow,cik,character varying
infraclr,con_trn,cik,character varying
infraclr,con_tsc,cik,double precision
infraclr,org_metadata,cik,double precision
insdsamp,sec_derivatives,issuercik,character varying
insdsamp,sec_document_info,issuercik,character varying
insdsamp,sec_footnotes,issuercik,character varying
insdsamp,sec_nonderivatives,issuercik,character varying
insdsamp,sec_reporting_owners,issuercik,character varying
insdsamp,sec_reporting_owners,rptownercik,character varying
insdsamp,sec_signatures,issuercik,character varying
insdsamp,secbert_footnotes,issuercik,character varying
iss,beneown,cik,character varying
iss,bhown,cik,character varying
iss,companyfy,cik,character varying
iss,comppeer,cik,character varying
iss,comppeer,peercik,double precision
iss,consultant,cik,character varying
iss,dircomp,cik,character varying
iss,euro_companyfy,cik,character varying
iss,euro_comppeer,cik,character varying
iss,euro_comppeer,peercik,character varying
iss,euro_consultant,cik,character varying
iss,euro_gpbaabs,cik,character varying
iss,euro_gpbagrant,cik,character varying
iss,euro_gpbarel,cik,character varying
iss,euro_gpbarelpeer,peercik,character varying
iss,euro_gpbarelpeer,cik,character varying
iss,euro_holdingreq,cik,character varying
iss,euro_participantfy,cik,character varying
iss,euro_participantfy,participantcik,character varying
iss,euro_sumcomp,cik,character varying
iss,exervest,cik,character varying
iss,gpbaaccpeer,cik,character varying
iss,gpbaaccpeer,peercik,double precision
iss,gpbagrant,cik,character varying
iss,gpbarelpeer,cik,character varying
iss,gpbarelpeer,peercik,double precision
iss,holdingreq,cik,character varying
iss,oeoption,cik,character varying
iss,oestock,cik,character varying
iss,participantfy,cik,character varying
iss,participantfy,participantcik,double precision
iss,person_ethnicity,person_cik,character varying
iss,person_pay,person_cik,character varying
iss,sumcomp,cik,character varying
iss,symbology,cik,character varying
iss_compensation_analytics,person_pay,person_cik,character varying
iss_compensation_analytics_old,person_pay,person_cik,double precision
iss_directors_global,person_ethnicity,person_cik,character varying
iss_directors_global,symbology,cik,character varying
iss_directors_global_old,person_ethnicity,person_cik,character varying
iss_directors_global_old,symbology,cik,double precision
iss_incentive_lab,beneown,cik,character varying
iss_incentive_lab,bhown,cik,character varying
iss_incentive_lab,companyfy,cik,character varying
iss_incentive_lab,comppeer,cik,character varying
iss_incentive_lab,comppeer,peercik,double precision
iss_incentive_lab,consultant,cik,character varying
iss_incentive_lab,dircomp,cik,character varying
iss_incentive_lab,exervest,cik,character varying
iss_incentive_lab,gpbaaccpeer,cik,character varying
iss_incentive_lab,gpbaaccpeer,peercik,double precision
iss_incentive_lab,gpbagrant,cik,character varying
iss_incentive_lab,gpbarelpeer,cik,character varying
iss_incentive_lab,gpbarelpeer,peercik,double precision
iss_incentive_lab,holdingreq,cik,character varying
iss_incentive_lab,oeoption,cik,character varying
iss_incentive_lab,oestock,cik,character varying
iss_incentive_lab,participantfy,cik,character varying
iss_incentive_lab,participantfy,participantcik,double precision
iss_incentive_lab,sumcomp,cik,character varying
iss_incentive_lab_europe,euro_companyfy,cik,character varying
iss_incentive_lab_europe,euro_comppeer,cik,character varying
iss_incentive_lab_europe,euro_comppeer,peercik,character varying
iss_incentive_lab_europe,euro_consultant,cik,character varying
iss_incentive_lab_europe,euro_gpbaabs,cik,character varying
iss_incentive_lab_europe,euro_gpbagrant,cik,character varying
iss_incentive_lab_europe,euro_gpbarel,cik,character varying
iss_incentive_lab_europe,euro_gpbarelpeer,peercik,character varying
iss_incentive_lab_europe,euro_gpbarelpeer,cik,character varying
iss_incentive_lab_europe,euro_holdingreq,cik,character varying
iss_incentive_lab_europe,euro_participantfy,cik,character varying
iss_incentive_lab_europe,euro_participantfy,participantcik,character varying
iss_incentive_lab_europe,euro_sumcomp,cik,character varying
iss_incentive_lab_europe_old,euro_companyfy,cik,character varying
iss_incentive_lab_europe_old,euro_comppeer,cik,character varying
iss_incentive_lab_europe_old,euro_comppeer,peercik,character varying
iss_incentive_lab_europe_old,euro_consultant,cik,character varying
iss_incentive_lab_europe_old,euro_gpbaabs,cik,character varying
iss_incentive_lab_europe_old,euro_gpbagrant,cik,character varying
iss_incentive_lab_europe_old,euro_gpbarel,cik,character varying
iss_incentive_lab_europe_old,euro_gpbarelpeer,peercik,character varying
iss_incentive_lab_europe_old,euro_gpbarelpeer,cik,character varying
iss_incentive_lab_europe_old,euro_holdingreq,cik,character varying
iss_incentive_lab_europe_old,euro_participantfy,cik,character varying
iss_incentive_lab_europe_old,euro_participantfy,participantcik,character varying
iss_incentive_lab_europe_old,euro_sumcomp,cik,character varying
iss_incentive_lab_old,beneown,cik,character varying
iss_incentive_lab_old,bhown,cik,character varying
iss_incentive_lab_old,companyfy,cik,character varying
iss_incentive_lab_old,comppeer,cik,character varying
iss_incentive_lab_old,comppeer,peercik,double precision
iss_incentive_lab_old,consultant,cik,character varying
iss_incentive_lab_old,dircomp,cik,character varying
iss_incentive_lab_old,exervest,cik,character varying
iss_incentive_lab_old,gpbaaccpeer,cik,character varying
iss_incentive_lab_old,gpbaaccpeer,peercik,double precision
iss_incentive_lab_old,gpbagrant,cik,character varying
iss_incentive_lab_old,gpbarelpeer,cik,character varying
iss_incentive_lab_old,gpbarelpeer,peercik,double precision
iss_incentive_lab_old,holdingreq,cik,character varying
iss_incentive_lab_old,oeoption,cik,character varying
iss_incentive_lab_old,oestock,cik,character varying
iss_incentive_lab_old,participantfy,cik,character varying
iss_incentive_lab_old,participantfy,participantcik,double precision
iss_incentive_lab_old,sumcomp,cik,character varying
iss_va_mf,voteanalysis_npx,fundcik,double precision
iss_va_mf_old,voteanalysis_npx,fundcik,double precision
pitchbk,company,cikcode,character varying
pitchbk,companycikcoderelation,companyid,character varying
pitchbk,companycikcoderelation,cikcode,character varying
pitchbk,companycikcoderelation,rowid,character varying
pitchbk,companycikcoderelation,lastupdated,date
pitchbk,investor,cikcode,character varying
pitchbk,ot_glb_company,cikcode,character varying
pitchbk,ot_na_company,cikcode,character varying
pitchbk,pe_glb_company,cikcode,character varying
pitchbk,pe_na_company,cikcode,character varying
pitchbk,pitchbk_qvards,cikcode,character varying
pitchbk,vc_glb_company,cikcode,character varying
pitchbk,vc_na_company,cikcode,character varying
pitchbk_common,pitchbk_qvards,cikcode,character varying
pitchbk_common_old,pitchbk_qvards,cikcode,character varying
pitchbk_companies_deals,company,cikcode,character varying
pitchbk_companies_deals,companycikcoderelation,companyid,character varying
pitchbk_companies_deals,companycikcoderelation,cikcode,character varying
pitchbk_companies_deals,companycikcoderelation,rowid,character varying
pitchbk_companies_deals,companycikcoderelation,lastupdated,date
pitchbk_companies_deals_old,company,cikcode,character varying
pitchbk_companies_deals_old,companycikcoderelation,companyid,character varying
pitchbk_companies_deals_old,companycikcoderelation,cikcode,character varying
pitchbk_companies_deals_old,companycikcoderelation,rowid,character varying
pitchbk_companies_deals_old,companycikcoderelation,lastupdated,date
pitchbk_investors_funds_lps,investor,cikcode,character varying
pitchbk_investors_funds_lps_old,investor,cikcode,character varying
pitchbk_other_na,ot_na_company,cikcode,character varying
pitchbk_other_na_old,ot_na_company,cikcode,character varying
pitchbk_other_row,ot_glb_company,cikcode,character varying
pitchbk_other_row_old,ot_glb_company,cikcode,character varying
pitchbk_pe_na,pe_na_company,cikcode,character varying
pitchbk_pe_na_old,pe_na_company,cikcode,character varying
pitchbk_pe_row,pe_glb_company,cikcode,character varying
pitchbk_pe_row_old,pe_glb_company,cikcode,character varying
pitchbk_vc_na,vc_na_company,cikcode,character varying
pitchbk_vc_na_old,vc_na_company,cikcode,character varying
pitchbk_vc_row,vc_glb_company,cikcode,character varying
pitchbk_vc_row_old,vc_glb_company,cikcode,character varying
pitchsmp,company,cikcode,character varying
pitchsmp,companycikcoderelation,companyid,character varying
pitchsmp,companycikcoderelation,cikcode,character varying
pitchsmp,companycikcoderelation,rowid,character varying
pitchsmp,companycikcoderelation,lastupdated,date
pitchsmp,investor,cikcode,character varying
revelio,company_mapping,cik,character varying
revelio_common,company_mapping,cik,character varying
revelio_common_old,company_mapping,cik,character varying
revelio_samp,company_mapping,cik,character varying
revelio_samp_old,company_mapping,cik,character varying
revsamp,company_mapping,cik,character varying
risk,gset,cik,character varying
risk,voteanalysis_npx,fundcik,double precision
risk_governance,gset,cik,character varying
risksamp,beneown,cik,character varying
risksamp,bhown,cik,character varying
risksamp,companyfy,cik,character varying
risksamp,comppeer,cik,character varying
risksamp,comppeer,peercik,double precision
risksamp,consultant,cik,character varying
risksamp,dircomp,cik,character varying
risksamp,exervest,cik,character varying
risksamp,gpbaaccpeer,cik,character varying
risksamp,gpbaaccpeer,peercik,double precision
risksamp,gpbagrant,cik,character varying
risksamp,gpbarelpeer,cik,character varying
risksamp,gpbarelpeer,peercik,double precision
risksamp,holdingreq,cik,character varying
risksamp,oeoption,cik,character varying
risksamp,oestock,cik,character varying
risksamp,participantfy,cik,character varying
risksamp,participantfy,participantcik,double precision
risksamp,sumcomp,cik,character varying
risksamp_all,beneown,cik,character varying
risksamp_all,bhown,cik,character varying
risksamp_all,companyfy,cik,character varying
risksamp_all,comppeer,cik,character varying
risksamp_all,comppeer,peercik,double precision
risksamp_all,consultant,cik,character varying
risksamp_all,dircomp,cik,character varying
risksamp_all,exervest,cik,character varying
risksamp_all,gpbaaccpeer,cik,character varying
risksamp_all,gpbaaccpeer,peercik,double precision
risksamp_all,gpbagrant,cik,character varying
risksamp_all,gpbarelpeer,cik,character varying
risksamp_all,gpbarelpeer,peercik,double precision
risksamp_all,holdingreq,cik,character varying
risksamp_all,oeoption,cik,character varying
risksamp_all,oestock,cik,character varying
risksamp_all,participantfy,cik,character varying
risksamp_all,participantfy,participantcik,double precision
risksamp_all,sumcomp,cik,character varying
rstat,royalties,filer_cik,double precision
rstat_royalty,royalties,filer_cik,double precision
rstat_samp,royalties,filer_cik,double precision
rstatsmp,royalties,filer_cik,double precision
secsamp,_names_,cik,character varying
secsamp,_qvards_,cik,character varying
secsamp,_qvards_,cikdate1,date
secsamp,_qvards_,cikdate2,date
secsamp,_qvards_,regcik,character varying
secsamp,bow_cossim,cik,character varying
secsamp,bow_filingsummary,cik,character varying
secsamp,chars,cik,character varying
secsamp,chars,omcik,character varying
secsamp,chars,regcik,character varying
secsamp,chars,issuercik,character varying
secsamp,cisdf,cik,character varying
secsamp,dforms,cik,character varying
secsamp,document_info,regcik,character varying
secsamp,document_info,issuercik,character varying
secsamp,exhibits,cik,character varying
secsamp,fforms,cik,character varying
secsamp,forms,cik,character varying
secsamp,items8k,cik,character varying
secsamp,missing_forms,cik,character varying
secsamp,reporting_owners,rptownercik,character varying
secsamp,sample_ciks,cik,character varying
secsamp,sample_ciks,coname,character varying
secsamp,sec_item_scores,cik,character varying
secsamp,wciklink_cusip,cik,character varying
secsamp,wciklink_cusip,coname,character varying
secsamp,wciklink_cusip,cusip_full,character varying
secsamp,wciklink_cusip,cusip,character varying
secsamp,wciklink_cusip,cikdate1,date
secsamp,wciklink_cusip,cikdate2,date
secsamp,wciklink_cusip,tmatch,double precision
secsamp,wciklink_cusip,issuer,character varying
secsamp,wciklink_cusip,issue,character varying
secsamp,wciklink_cusip,issue_check,character varying
secsamp,wciklink_cusip,validated,double precision
secsamp,wciklink_gvkey,cik,character varying
secsamp,wciklink_gvkey,gvkey,character varying
secsamp,wciklink_gvkey,source,character varying
secsamp,wciklink_gvkey,link_desc,character varying
secsamp,wciklink_gvkey,sec_company_name,character varying
secsamp,wciklink_gvkey,link_company_name,character varying
secsamp,wciklink_gvkey,sec_start_date,date
secsamp,wciklink_gvkey,sec_end_date,date
secsamp,wciklink_gvkey,link_start_date,date
secsamp,wciklink_gvkey,link_end_date,date
secsamp,wciklink_gvkey,n10k,double precision
secsamp,wciklink_gvkey,n10k_nt,double precision
secsamp,wciklink_gvkey,n10k_a,double precision
secsamp,wciklink_gvkey,n10q,double precision
secsamp,wciklink_gvkey,n10q_nt,double precision
secsamp,wciklink_gvkey,n10q_a,double precision
secsamp,wciklink_gvkey,ndef,double precision
secsamp,wciklink_gvkey,n8k,double precision
secsamp,wciklink_gvkey,nlet,double precision
secsamp,wciklink_gvkey,n13d,double precision
secsamp,wciklink_gvkey,n13g,double precision
secsamp,wciklink_gvkey,n13f,double precision
secsamp,wciklink_gvkey,ntot,double precision
secsamp,wciklink_gvkey,ntot_nt,double precision
secsamp,wciklink_gvkey,ntot_a,double precision
secsamp,wciklink_names,cik,character varying
secsamp,wciklink_names,first_cik_date,date
secsamp,wciklink_names,last_cik_date,date
secsamp,wciklink_names,company_name,character varying
secsamp,wciklink_names,first_coname_date,date
secsamp,wciklink_names,last_coname_date,date
secsamp,wciklink_names,cusip,character varying
secsamp,wciklink_names,first_cusip_date,date
secsamp,wciklink_names,last_cusip_date,date
secsamp,wciklink_names,gvkey,character varying
secsamp,wciklink_names,first_gvkey_date,date
secsamp,wciklink_names,last_gvkey_date,date
secsamp,wciklink_names,ticker,character varying
secsamp,wciklink_names,first_ticker_date,date
secsamp,wciklink_names,last_ticker_date,date
secsamp,wciklink_names,first_date,date
secsamp,wciklink_names,last_date,date
secsamp,wciklink_ticker,cik,character varying
secsamp,wciklink_ticker,coname,character varying
secsamp,wciklink_ticker,ticker,character varying
secsamp,wciklink_ticker,n_records,double precision
secsamp,wciklink_ticker,ftdate,date
secsamp,wciklink_ticker,ltdate,date
secsamp,wrds_13f_holdings,cik,character varying
secsamp,wrds_13f_link,cik,character varying
secsamp,wrds_13f_summary,cik,character varying
secsamp,wrds_13f_summary,omcik,character varying
secsamp,wrds_forms,cik,character varying
secsamp,wrds_forms_reg,regcik,character varying
secsamp,wrds_nlpsa,cik,character varying
secsamp_all,_qvards_,cik,character varying
secsamp_all,_qvards_,cikdate1,date
secsamp_all,_qvards_,cikdate2,date
secsamp_all,_qvards_,regcik,character varying
secsamp_all,bow_cossim,cik,character varying
secsamp_all,bow_filingsummary,cik,character varying
secsamp_all,cisdf,cik,character varying
secsamp_all,exhibits,cik,character varying
secsamp_all,forms,cik,character varying
secsamp_all,items8k,cik,character varying
secsamp_all,sample_ciks,cik,character varying
secsamp_all,sample_ciks,coname,character varying
secsamp_all,wciklink_cusip,cik,character varying
secsamp_all,wciklink_cusip,coname,character varying
secsamp_all,wciklink_cusip,cusip_full,character varying
secsamp_all,wciklink_cusip,cusip,character varying
secsamp_all,wciklink_cusip,cikdate1,date
secsamp_all,wciklink_cusip,cikdate2,date
secsamp_all,wciklink_cusip,tmatch,double precision
secsamp_all,wciklink_cusip,issuer,character varying
secsamp_all,wciklink_cusip,issue,character varying
secsamp_all,wciklink_cusip,issue_check,character varying
secsamp_all,wciklink_cusip,validated,double precision
secsamp_all,wciklink_gvkey,cik,character varying
secsamp_all,wciklink_gvkey,gvkey,character varying
secsamp_all,wciklink_gvkey,source,character varying
secsamp_all,wciklink_gvkey,link_desc,character varying
secsamp_all,wciklink_gvkey,sec_company_name,character varying
secsamp_all,wciklink_gvkey,link_company_name,character varying
secsamp_all,wciklink_gvkey,sec_start_date,date
secsamp_all,wciklink_gvkey,sec_end_date,date
secsamp_all,wciklink_gvkey,link_start_date,date
secsamp_all,wciklink_gvkey,link_end_date,date
secsamp_all,wciklink_gvkey,n10k,double precision
secsamp_all,wciklink_gvkey,n10k_nt,double precision
secsamp_all,wciklink_gvkey,n10k_a,double precision
secsamp_all,wciklink_gvkey,n10q,double precision
secsamp_all,wciklink_gvkey,n10q_nt,double precision
secsamp_all,wciklink_gvkey,n10q_a,double precision
secsamp_all,wciklink_gvkey,ndef,double precision
secsamp_all,wciklink_gvkey,n8k,double precision
secsamp_all,wciklink_gvkey,nlet,double precision
secsamp_all,wciklink_gvkey,n13d,double precision
secsamp_all,wciklink_gvkey,n13g,double precision
secsamp_all,wciklink_gvkey,n13f,double precision
secsamp_all,wciklink_gvkey,ntot,double precision
secsamp_all,wciklink_gvkey,ntot_nt,double precision
secsamp_all,wciklink_gvkey,ntot_a,double precision
secsamp_all,wciklink_names,cik,character varying
secsamp_all,wciklink_names,first_cik_date,date
secsamp_all,wciklink_names,last_cik_date,date
secsamp_all,wciklink_names,company_name,character varying
secsamp_all,wciklink_names,first_coname_date,date
secsamp_all,wciklink_names,last_coname_date,date
secsamp_all,wciklink_names,cusip,character varying
secsamp_all,wciklink_names,first_cusip_date,date
secsamp_all,wciklink_names,last_cusip_date,date
secsamp_all,wciklink_names,gvkey,character varying
secsamp_all,wciklink_names,first_gvkey_date,date
secsamp_all,wciklink_names,last_gvkey_date,date
secsamp_all,wciklink_names,ticker,character varying
secsamp_all,wciklink_names,first_ticker_date,date
secsamp_all,wciklink_names,last_ticker_date,date
secsamp_all,wciklink_names,first_date,date
secsamp_all,wciklink_names,last_date,date
secsamp_all,wciklink_ticker,cik,character varying
secsamp_all,wciklink_ticker,coname,character varying
secsamp_all,wciklink_ticker,ticker,character varying
secsamp_all,wciklink_ticker,n_records,double precision
secsamp_all,wciklink_ticker,ftdate,date
secsamp_all,wciklink_ticker,ltdate,date
secsamp_all,wrds_13f_holdings,cik,character varying
secsamp_all,wrds_13f_link,cik,character varying
secsamp_all,wrds_13f_summary,cik,character varying
secsamp_all,wrds_13f_summary,omcik,character varying
secsamp_all,wrds_forms,cik,character varying
secsamp_all,wrds_forms_reg,regcik,character varying
secsamp_all,wrds_nlpsa,cik,character varying
secsamp_all_old,_names_,cik,character varying
secsamp_all_old,_qvards_,cik,character varying
secsamp_all_old,_qvards_,cikdate1,date
secsamp_all_old,_qvards_,cikdate2,date
secsamp_all_old,_qvards_,regcik,character varying
secsamp_all_old,bow_cossim,cik,character varying
secsamp_all_old,bow_filingsummary,cik,character varying
secsamp_all_old,chars,cik,character varying
secsamp_all_old,chars,omcik,character varying
secsamp_all_old,chars,regcik,character varying
secsamp_all_old,chars,issuercik,character varying
secsamp_all_old,cisdf,cik,character varying
secsamp_all_old,dforms,cik,character varying
secsamp_all_old,document_info,regcik,character varying
secsamp_all_old,document_info,issuercik,character varying
secsamp_all_old,exhibits,cik,character varying
secsamp_all_old,fforms,cik,character varying
secsamp_all_old,forms,cik,character varying
secsamp_all_old,items8k,cik,character varying
secsamp_all_old,missing_forms,cik,character varying
secsamp_all_old,reporting_owners,rptownercik,character varying
secsamp_all_old,sample_ciks,cik,character varying
secsamp_all_old,sample_ciks,coname,character varying
secsamp_all_old,sec_item_scores,cik,character varying
secsamp_all_old,wciklink_cusip,cik,character varying
secsamp_all_old,wciklink_cusip,coname,character varying
secsamp_all_old,wciklink_cusip,cusip_full,character varying
secsamp_all_old,wciklink_cusip,cusip,character varying
secsamp_all_old,wciklink_cusip,cikdate1,date
secsamp_all_old,wciklink_cusip,cikdate2,date
secsamp_all_old,wciklink_cusip,tmatch,double precision
secsamp_all_old,wciklink_cusip,issuer,character varying
secsamp_all_old,wciklink_cusip,issue,character varying
secsamp_all_old,wciklink_cusip,issue_check,character varying
secsamp_all_old,wciklink_cusip,validated,double precision
secsamp_all_old,wciklink_gvkey,cik,character varying
secsamp_all_old,wciklink_gvkey,gvkey,character varying
secsamp_all_old,wciklink_gvkey,source,character varying
secsamp_all_old,wciklink_gvkey,link_desc,character varying
secsamp_all_old,wciklink_gvkey,sec_company_name,character varying
secsamp_all_old,wciklink_gvkey,link_company_name,character varying
secsamp_all_old,wciklink_gvkey,sec_start_date,date
secsamp_all_old,wciklink_gvkey,sec_end_date,date
secsamp_all_old,wciklink_gvkey,link_start_date,date
secsamp_all_old,wciklink_gvkey,link_end_date,date
secsamp_all_old,wciklink_gvkey,n10k,double precision
secsamp_all_old,wciklink_gvkey,n10k_nt,double precision
secsamp_all_old,wciklink_gvkey,n10k_a,double precision
secsamp_all_old,wciklink_gvkey,n10q,double precision
secsamp_all_old,wciklink_gvkey,n10q_nt,double precision
secsamp_all_old,wciklink_gvkey,n10q_a,double precision
secsamp_all_old,wciklink_gvkey,ndef,double precision
secsamp_all_old,wciklink_gvkey,n8k,double precision
secsamp_all_old,wciklink_gvkey,nlet,double precision
secsamp_all_old,wciklink_gvkey,n13d,double precision
secsamp_all_old,wciklink_gvkey,n13g,double precision
secsamp_all_old,wciklink_gvkey,n13f,double precision
secsamp_all_old,wciklink_gvkey,ntot,double precision
secsamp_all_old,wciklink_gvkey,ntot_nt,double precision
secsamp_all_old,wciklink_gvkey,ntot_a,double precision
secsamp_all_old,wciklink_names,cik,character varying
secsamp_all_old,wciklink_names,first_cik_date,date
secsamp_all_old,wciklink_names,last_cik_date,date
secsamp_all_old,wciklink_names,company_name,character varying
secsamp_all_old,wciklink_names,first_coname_date,date
secsamp_all_old,wciklink_names,last_coname_date,date
secsamp_all_old,wciklink_names,cusip,character varying
secsamp_all_old,wciklink_names,first_cusip_date,date
secsamp_all_old,wciklink_names,last_cusip_date,date
secsamp_all_old,wciklink_names,gvkey,character varying
secsamp_all_old,wciklink_names,first_gvkey_date,date
secsamp_all_old,wciklink_names,last_gvkey_date,date
secsamp_all_old,wciklink_names,ticker,character varying
secsamp_all_old,wciklink_names,first_ticker_date,date
secsamp_all_old,wciklink_names,last_ticker_date,date
secsamp_all_old,wciklink_names,first_date,date
secsamp_all_old,wciklink_names,last_date,date
secsamp_all_old,wciklink_ticker,cik,character varying
secsamp_all_old,wciklink_ticker,coname,character varying
secsamp_all_old,wciklink_ticker,ticker,character varying
secsamp_all_old,wciklink_ticker,n_records,double precision
secsamp_all_old,wciklink_ticker,ftdate,date
secsamp_all_old,wciklink_ticker,ltdate,date
secsamp_all_old,wrds_13f_holdings,cik,character varying
secsamp_all_old,wrds_13f_link,cik,character varying
secsamp_all_old,wrds_13f_summary,cik,character varying
secsamp_all_old,wrds_13f_summary,omcik,character varying
secsamp_all_old,wrds_forms,cik,character varying
